virus tax id	virus name	virus lineage	refseq id	KEGG GENOME	KEGG DISEASE	DISEASE	host tax id	host name	host lineage	pmid	evidence	sample type	source organism
1923368	Sanxia picorna-like virus 11	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033221				1	root		27880757	Literature	Organismal	96235
1923369	Sanxia picorna-like virus 12	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032403				1	root		27880757	Literature	Organismal	96235
1923370	Sanxia picorna-like virus 13	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033266				1	root		27880757	Literature	Organismal	96235
1923371	Sanxia picorna-like virus 2	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033203				1	root		27880757	Literature	Organismal	96235
1923372	Sanxia picorna-like virus 3	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033246				1	root		27880757	Literature	Organismal	96235
1923373	Sanxia picorna-like virus 4	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033209				1	root		27880757	Literature	Organismal	96235
1923374	Sanxia picorna-like virus 5	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033262				1	root		27880757	Literature	Organismal	96235
1923377	Sanxia picorna-like virus 8	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033258				1	root		27880757	Literature	Organismal	96235
1923378	Sanxia picorna-like virus 9	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033241				1	root		27880757	Literature	Organismal	96235
1923354	Sanxia Qinvirus-like virus 1	Viruses; Riboviria; Negarnaviricota; Haploviricotina; Chunqiuviricetes; Muvirales; Qinviridae; Yingvirus; Sanxia yingvirus	NC_033284, NC_033285				1	root		27880757	Literature	Organismal	96235
1923380	Sanxia sobemo-like virus 1	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032923				1	root				Organismal	36161
1923381	Sanxia sobemo-like virus 2	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032930				1	root				Organismal	36161
1923382	Sanxia sobemo-like virus 3	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032937				1	root				Organismal	36161
1923383	Sanxia sobemo-like virus 4	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032918				1	root				Organismal	36161
1923384	Sanxia sobemo-like virus 5	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032941				1	root				Organismal	36161
1923385	Sanxia tombus-like virus 1	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033178				1	root		27880757	Literature	Organismal	96235
1923386	Sanxia tombus-like virus 2	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033187				1	root		27880757	Literature	Organismal	96235
1923387	Sanxia tombus-like virus 3	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033170				1	root		27880757	Literature	Organismal	96235
1923388	Sanxia tombus-like virus 4	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033129				1	root		27880757	Literature	Organismal	96235
1923389	Sanxia tombus-like virus 5	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033058				1	root				Organismal	36161
1923390	Sanxia tombus-like virus 6	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033117				1	root				Organismal	36161
1923391	Sanxia tombus-like virus 7	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032474				1	root				Organismal	36161
1923392	Sanxia tombus-like virus 8	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033068				1	root				Organismal	36161
1923393	Sanxia tombus-like virus 9	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033149				1	root		27880757	Literature	Organismal	96235
1608060	Sanxia Water Strider Virus 1	Viruses; Riboviria; Negarnaviricota; Polyploviricotina; Ellioviricetes; Bunyavirales; Nairoviridae; Striwavirus; Strider striwavirus	NC_031141, NC_031142, NC_031143				36161	Gerridae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Gerromorpha; Gerroidea	25633976	Literature		
1923394	Sanxia water strider virus 10	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033279, NC_033286				1	root				Organismal	36161
1923397	Sanxia water strider virus 13	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032828				1	root				Organismal	36161
1923398	Sanxia water strider virus 14	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033092				1	root				Organismal	36161
1923399	Sanxia water strider virus 15	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032471				1	root				Organismal	36161
1923400	Sanxia water strider virus 16	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033139				1	root		27880757	Literature	Organismal	96235
1923401	Sanxia water strider virus 17	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033077				1	root				Organismal	36161
1923403	Sanxia water strider virus 19	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033196				1	root				Organismal	36161
1923404	Sanxia water strider virus 20	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_032931				1	root				Organismal	36161
1923405	Sanxia water strider virus 21	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033189				1	root				Organismal	36161
1608063	Sanxia water strider virus 4	Viruses; Riboviria; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; unclassified Mononegavirales; Wastrivirus; Sanxia wastrivirus	NC_031088				36161	Gerridae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Gerromorpha; Gerroidea	25633976	Literature		
1608064	Sanxia Water Strider Virus 5	Viruses; Riboviria; Negarnaviricota; Haploviricotina; Monjiviricetes; Mononegavirales; Rhabdoviridae; unclassified Rhabdoviridae	NC_031093				36161	Gerridae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Gerromorpha; Gerroidea	25633976	Literature, NCBI Virus		
1746060	Sanxia water strider virus 6	Viruses; Riboviria; unclassified Riboviria; unclassified ssRNA viruses; unclassified ssRNA positive-strand viruses	NC_028368				36161	Gerridae	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Paraneoptera; Hemiptera; Heteroptera; Gerromorpha; Gerroidea		NCBI Virus, RefSeq		
1923406	Sanxia water strider virus 7	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033180				1	root				Organismal	36161
1923407	Sanxia water strider virus 8	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033194				1	root				Organismal	36161
1923408	Sanxia water strider virus 9	Viruses; Riboviria; unclassified Riboviria; unclassified RNA viruses ShiM-2016	NC_033173				1	root				Organismal	36161
686984	Sapelovirus A	Viruses; Riboviria; Picornavirales; Picornaviridae; Sapelovirus	HQ875059				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Artiodactyla; Suina; Suidae; Sus		NCBI Virus, RefSeq		
290314	Sapovirus C12	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GII	NC_006554				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt		
334584	Sapovirus Ehime1107/2002/JP	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus isolates	DQ058829				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	16485479	Literature		
291175	Sapovirus Hu/Dresden/pJG-Sap01/DE	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus isolates	NC_006269				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt		
1346530	Sapovirus Hu/G1/BE-HPI01/DE/2012	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GI	JX993277				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq		
985691	Sapovirus Hu/GI.2/BR-DF01/BRA/2009	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GI; Sapovirus GI.2	AB614356				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq		
758863	Sapovirus Hu/GI/Sapporo/MT-2010/1982	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GI	HM002617				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq		
1280920	Sapovirus Hu/Nagoya/NGY-1/2012/JPN	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus isolates	NC_027026				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	25676762	Literature		
234601	Sapovirus Mc10	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GII	NC_010624				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		UniProt		
1401324	Sapovirus pig/Gansu/CH430/2012/CHN	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus isolates	KF204570				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Artiodactyla; Suina; Suidae; Sus		RefSeq		
1471436	Sapovirus pig/GVI/OH-JJ674/2000/US	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus GVI	KJ508818				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Artiodactyla; Suina; Suidae; Sus		RefSeq		
638664	Sapovirus pig/sav1/2008/CHN	Viruses; Riboviria; Caliciviridae; Sapovirus; Sapporo virus; Sapovirus isolates	FJ387164				9823	Sus scrofa	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Artiodactyla; Suina; Suidae; Sus		RefSeq		
2109380	Sarawak virus	Viruses; Riboviria; Alphatetraviridae; unclassified Alphatetraviridae	NC_040540				7160	Aedes albopictus	Eukaryota; Metazoa; Arthropoda; Hexapoda; Insecta; Pterygota; Neoptera; Holometabola; Diptera; Nematocera; Culicomorpha; Culicoidea; Culicidae; Culicinae; Aedini; Aedes; Stegomyia		NCBI Virus, RefSeq		
104393	Sarcochilus virus Y	Viruses; Riboviria; Potyviridae; Potyvirus	NC_043163				163059	Sarcochilus	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Asparagales; Orchidaceae; Epidendroideae; Vandeae; Aeridinae		RefSeq		
104393	Sarcochilus virus Y	Viruses; Riboviria; Potyviridae; Potyvirus	NC_043163				331240	Sarcochilus hartmannii	Eukaryota; Viridiplantae; Streptophyta; Streptophytina; Magnoliopsida; Petrosaviidae; Asparagales; Orchidaceae; Epidendroideae; Vandeae; Aeridinae; Sarcochilus		NCBI Virus		
228407	SARS coronavirus BJ01	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278488				9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus		Literature		
228407	SARS coronavirus BJ01	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278488				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
321147	SARS coronavirus BJ162	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY864805				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
511429	SARS coronavirus BJ182-12	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	EU371564				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
511430	SARS coronavirus BJ182-4	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	EU371562				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
511431	SARS coronavirus BJ182-8	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	EU371563				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
511432	SARS coronavirus BJ182a	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	EU371560				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo				
511433	SARS coronavirus BJ182b	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	EU371561				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		Literature		
321149	SARS coronavirus BJ202	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY864806				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	16625834	Literature		
228415	SARS coronavirus CUHK-W1	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278554				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	12853594	Literature		
627440	SARS coronavirus ExoN1	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus; recombinant SARSr-CoV	FJ882954				9534	Chlorocebus aethiops	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Chlorocebus	14569023, 20463816	Literature		
388737	SARS coronavirus GDH-BJH01	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	DQ640652				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo		RefSeq		
260069	SARS coronavirus HC/SZ/61/03	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY515512				9675	Paguma larvata	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Feliformia; Viverridae; Paradoxurinae; Paguma		RefSeq		
228404	SARS coronavirus HKU-39849	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278491				9544	Macaca mulatta	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Cercopithecoidea; Cercopithecidae; Cercopithecinae; Macaca	16796401	Literature		
228404	SARS coronavirus HKU-39849	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278491				9606	Homo sapiens	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Euarchontoglires; Primates; Haplorrhini; Simiiformes; Catarrhini; Hominoidea; Hominidae; Homininae; Homo	12781537	Literature		
228404	SARS coronavirus HKU-39849	Viruses; Riboviria; Nidovirales; Cornidovirineae; Coronaviridae; Orthocoronavirinae; Betacoronavirus; Sarbecovirus; Severe acute respiratory syndrome-related coronavirus	AY278491				9669	Mustela putorius furo	Eukaryota; Metazoa; Chordata; Craniata; Sarcopterygii; Mammalia; Laurasiatheria; Carnivora; Caniformia; Mustelidae; Mustelinae; Mustela; Mustela putorius	15220038	Literature		
