Taxonomy ID	Definition	Taxonomy LINEAGE	Keywords	Disease	Comment	Reference
332949	Enterococcus silesiacus LMG 23085	Bacteria; Firmicutes; Bacilli; Lactobacillales; Enterococcaceae; Enterococcus				AUTHORS:Lauer AC, Humrighouse BW, Loparev V, Shewmaker PL, Whitney AM, McQuiston JR, McLaughlin RW, TITLE:Complete Genome Sequences of Enterococcus rotai LMG 26678T and Enterococcus silesiacus LMG 23085T., JOURNAL:Genome Announc 4:e01387-16 (2016)
1695218	Paenibacillus sp. 32O-W	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Paenibacillus				AUTHORS:Butler RR 3rd, Wang J, Stark BC, Pombert JF, TITLE:Complete Genome Sequences of Two Interactive Moderate Thermophiles, Paenibacillus napthalenovorans 32O-Y and Paenibacillus sp. 32O-W., JOURNAL:Genome Announc 4:e01717-15 (2016)
1315283	Pseudoalteromonas translucida KMM 520	Bacteria; Proteobacteria; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas			Isolated from sea water of Troitza Bay in the Sea of Japan at a water depth of 5-8 m.	AUTHORS:Rong JC, Liu M, Li Y, Sun TY, Pang XH, Qin QL, Chen XL, Xie BB, TITLE:Complete genome sequence of a marine bacterium with two chromosomes, Pseudoalteromonas translucida KMM 520(T)., JOURNAL:Mar Genomics 26:17-20 (2016)
1401328	Candidatus Endolissoclinum faulkneri L5	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Candidatus Endolissoclinum				AUTHORS:Kwan JC, Schmidt EW, TITLE:Bacterial endosymbiosis in a chordate host: long-term co-evolution and conservation of secondary metabolism., JOURNAL:PLoS One 8:e80822 (2013)
1150423	Bifidobacterium dentium JCM 1195 = DSM 20436	Bacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium			Isolated from human dental caries.	AUTHORS:Toh H, Hayashi J, Oshima K, Nakano A, Takayama Y, Takanashi K, Morita H, Hattori M, TITLE:Complete Genome Sequence of Bifidobacterium dentium Strain JCM 1195T, Isolated from Human Dental Caries., JOURNAL:Genome Announc 3:e00284-15 (2015)
1150460	Bifidobacterium kashiwanohense JCM 15439 = DSM 21854	Bacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium			Isolated from the feces of a healthy Japanese infant.	AUTHORS:Morita H, Toh H, Nakano A, Oshima K, Takagi M, Suda W, Tanabe S, Hattori M, TITLE:Complete Genome Sequence of Bifidobacterium kashiwanohense JCM 15439T, Isolated from Feces from a Healthy Japanese Infant., JOURNAL:Genome Announc 3:e00255-15 (2015)
1653476	Caldimicrobium thiodismutans TF1	Bacteria; Thermodesulfobacteria; Thermodesulfobacteriales; Thermodesulfobacteriaceae; Caldimicrobium			Thermophilic bacterium, Gram-stain-negative, rod-shaped.; Isolated from a neutral to slightly alkaline hot spring in central Japan, Nakabusa hot spring(36 deg 23 min N, 137 deg 45 min E).	AUTHORS:Kojima H, Umezawa K, Fukui M, TITLE:Caldimicrobium thiodismutans sp. nov., a sulfur-disproportionating bacterium isolated from a hot spring, and emended description of the genus Caldimicrobium., JOURNAL:Int J Syst Evol Microbiol 66:1828-1831 (2016)
1307763	Kiritimatiella glycovorans L21-Fru-AB (Verrucomicrobia bacterium L21-Fru-AB)	Bacteria; Kiritimatiellaeota; Kiritimatiellae; Kiritimatiellales; Kiritimatiellaceae; Kiritimatiella			Isolated from the suboxic zone of a hypersaline microbial mat at the littoral zone of Lake 21, Kiritimati, Republic of Kiribati.	AUTHORS:Spring S, Bunk B, Sproer C, Schumann P, Rohde M, Tindall BJ, Klenk HP, TITLE:Characterization of the first cultured representative of Verrucomicrobia subdivision 5 indicates the proposal of a novel phylum., JOURNAL:ISME J 10:2801-2816 (2016)
93219	Pandoraea norimbergensis DSM 11628	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Pandoraea				
1768242	Paucibacter sp. KCTC 42545	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Paucibacter; unclassified Paucibacter				
656366	Arthrobacter alpinus A3	Bacteria; Actinobacteria; Micrococcales; Micrococcaceae; Arthrobacter				
1933880	Glutamicibacter halophytocola KLBMP 5180	Bacteria; Actinobacteria; Micrococcales; Micrococcaceae; Glutamicibacter				
1564681	Carnobacterium sp. CP1	Bacteria; Firmicutes; Bacilli; Lactobacillales; Carnobacteriaceae; Carnobacterium			Isolated from sandy soil in David Station (S68 deg 34.75 min, E77 deg 57.75 min) in eastern Antarctica.	AUTHORS:Zhu S, Wang X, Zhang D, Jing X, Zhang N, Yang J, Chen J, TITLE:Complete Genome Sequence of Hemolysin-Containing Carnobacterium sp. Strain CP1 Isolated from the Antarctic., JOURNAL:Genome Announc 4:e00690-16 (2016)
1663591	Magnetospirillum sp. XM-1	Bacteria; Proteobacteria; Alphaproteobacteria; Rhodospirillales; Rhodospirillaceae; Magnetospirillum; unclassified Magnetospirillum			Isolated from the eutrophic city moat in Xi'an, China.	AUTHORS:Wang Y, Zhang T, Lin W, Zhang B, Cai Y, Yang C, Li J, Xu H, Pan Y, TITLE:Complete Genome Sequence of Magnetospirillum sp. Strain XM-1, Isolated from the Xi'an City Moat, China., JOURNAL:Genome Announc 4:e01171-16 (2016)
83655	Leclercia adecarboxylata USDA-ARS-USMARC-60222	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Leclercia				
1309411	Deinococcus soli Cha et al. 2014	Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus			Isolated from a rice field soil in South Korea.	AUTHORS:Joo ES, Kim EB, Jeon SH, Srinivasan S, TITLE:Complete genome sequence of Deinococcus soli N5(T), a gamma-radiation- resistant bacterium isolated from rice field in South Korea., JOURNAL:J Biotechnol 211:115-6 (2015)
1096856	Pseudonocardia sp EC080619-01	Bacteria; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia; unclassified Pseudonocardia				AUTHORS:Van Arnam EB, Ruzzini AC, Sit CS, Currie CR, Clardy J, TITLE:A Rebeccamycin Analog Provides Plasmid-Encoded Niche Defense., JOURNAL:J Am Chem Soc 137:14272-4 (2015)
1622118	Lutibacter profundi LP1	Bacteria; Bacteroidetes; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Lutibacter			Isolated from a biofilm growing on the surface of a black smoker chimney at the Loki's Castle vent field, located on the Arctic Mid-Ocean Ridge.	AUTHORS:Wissuwa J, Bauer SL, Steen IH, Stokke R, TITLE:Complete genome sequence of Lutibacter profundi LP1T isolated from an Arctic deep-sea hydrothermal vent system., JOURNAL:Stand Genomic Sci 12:5 (2017)
2041	Aeromicrobium erythreum AR18	Bacteria; Actinobacteria; Propionibacteriales; Nocardioidaceae; Aeromicrobium			Isolated from Lajas Valley, Cabo Rojo, Puerto Rico.	AUTHORS:Harrell EA, Miller ES, TITLE:Genome Sequence of Aeromicrobium erythreum NRRL B-3381, an Erythromycin-Producing Bacterium of the Nocardioidaceae., JOURNAL:Genome Announc 4:e00300-16 (2016)
33989	Rickettsia amblyommatis Ac37	Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group				
1078773	Herbaspirillum rubrisubalbicans M1	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Herbaspirillum	Plant pathogen			
1749074	Mycoplasma sp. (ex Biomphalaria glabrata)	Bacteria; Tenericutes; Mollicutes; Mycoplasmataceae; Mycoplasma; unclassified Mycoplasma				
1725411	Streptomyces sp. CdTB01	Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces			Isolated from heavy metals-contaminated soil in Xiangxi Tujia and Miao autonomous prefecture, Hunan Province, China.	AUTHORS:Zhou G, Yang H, Zhou H, Wang C, Fu F, Yu Y, Lu X, Tian Y, TITLE:Complete genome sequence of the Streptomyces sp. strain CdTB01, a bacterium tolerant to cadmium., JOURNAL:J Biotechnol 229:42-3 (2016)
314722	Pseudoxanthomonas suwonensis J1	Bacteria; Proteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Pseudoxanthomonas			Isolated from soil enriched with rotten leaves and wood from the Zhong Mountain Scenic Area in Nanjing, China.	AUTHORS:Hou L, Jiang J, Xu Z, Zhou Y, Leung FC, TITLE:Complete Genome Sequence of Pseudoxanthomonas suwonensis Strain J1, a Cellulose-Degrading Bacterium Isolated from Leaf- and Wood-Enriched Soil., JOURNAL:Genome Announc 3:e00614-15 (2015)
1411621	Hymenobacter sedentarius DG5B	Bacteria; Bacteroidetes; Cytophagia; Cytophagales; Hymenobacteraceae; Hymenobacter				
367477	Microbacterium sp. XT11	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium			Isolated from garden soil, China.	AUTHORS:Yang F, Li L, Si Y, Yang M, Guo X, Hou Y, Chen X, Li X, TITLE:Complete genome sequence of a xanthan-degrading Microbacterium sp. strain XT11 with the potential for xantho-oligosaccharides production., JOURNAL:J Biotechnol 222:19-20 (2016)
32002	Achromobacter denitrificans USDA-ARS-USMARC-56712	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Alcaligenaceae; Achromobacter				
1674923	Thermococcus sp. 2319x1	Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Thermococcus; unclassified Thermococcus			Isolated from the hot vent, located in the tidal zone of Kunashir Island, Southern Kurils.	AUTHORS:Gavrilov SN, Stracke C, Jensen K, Menzel P, Kallnik V, Slesarev A, Sokolova T, Zayulina K, Brasen C, Bonch-Osmolovskaya EA, et al., TITLE:Isolation and Characterization of the First Xylanolytic Hyperthermophilic Euryarchaeon Thermococcus sp. Strain 2319x1 and Its Unusual Multidomain Glycosidase., JOURNAL:Front Microbiol 7:552 (2016)
1926	Streptomyces reticuli	Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces				AUTHORS:Wibberg D, Al-Dilaimi A, Busche T, Wedderhoff I, Schrempf H, Kalinowski J, Ortiz de Orue Lucana D, TITLE:Complete genome sequence of Streptomyces reticuli, an efficient degrader of crystalline cellulose., JOURNAL:J Biotechnol 222:13-4 (2016)
1450761	Aneurinibacillus sp. XH2	Bacteria; Firmicutes; Bacilli; Bacillales; Paenibacillaceae; Aneurinibacillus group; Aneurinibacillus; unclassified Aneurinibacillus			Isolated from Gudao oilfield in China.	AUTHORS:Xi L, Zhang Z, Qiao N, Zhang Y, Li J, Zhao JY, Xiao Z, TITLE:Complete genome sequence of the novel thermophilic polyhydroxyalkanoates producer Aneurinibacillus sp. XH2 isolated from Gudao oilfield in China., JOURNAL:J Biotechnol 227:54-5 (2016)
634113	Candidatus Arsenophonus lipoptenae CB	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Morganellaceae; Arsenophonus	Endosymbiont		Obligate intracellular symbiont of the blood feeding deer ked, Lipoptena cervi.	AUTHORS:Novakova E, Hypsa V, Nguyen P, Husnik F, Darby AC, TITLE:Genome sequence of Candidatus Arsenophonus lipopteni, the exclusive symbiont of a blood sucking fly Lipoptena cervi (Diptera: Hippoboscidae)., JOURNAL:Stand Genomic Sci 11:72 (2016)
51665	Aerococcus urinaeequi USDA-ARS-USMARC-56713	Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus				
1750719	Kurthia sp. 11kri321	Bacteria; Firmicutes; Bacilli; Bacillales; Planococcaceae; Kurthia; unclassified Kurthia				
1080068	Leptolyngbya sp. O-77	Bacteria; Cyanobacteria; Synechococcales; Leptolyngbyaceae; Leptolyngbya	Photosynthesis			
412690	Microterricola viridarii ERGS5:02	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Microterricola			Isolated from a glacial derived stream at 4718 masl; pristinely located at the ablation zone of East Rathong glacier in Sikkim Himalaya.	AUTHORS:Himanshu, Swarnkar MK, Singh D, Kumar R, TITLE:First complete genome sequence of a species in the genus Microterricola, an extremophilic cold active enzyme producing bacterial strain ERGS5:02 isolated from Sikkim Himalaya., JOURNAL:J Biotechnol 222:17-8 (2016)
119206	Aerococcus sanguinicola CCUG43001	Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus			Isolated from human blood.	AUTHORS:Carkaci D, Dargis R, Nielsen XC, Skovgaard O, Fuursted K, Christensen JJ, TITLE:Complete Genome Sequences of Aerococcus christensenii CCUG 28831T, Aerococcus sanguinicola CCUG 43001T, Aerococcus urinae CCUG 36881T, Aerococcus urinaeequi CCUG 28094T, Aerococcus urinaehominis CCUG 42038 BT, and Aerococcus viridans CCUG 4311T., JOURNAL:Genome Announc 4:e00302-16 (2016)
1712675	Turicibacter sp. H121	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Turicibacter; unclassified Turicibacter			Isolated from the feces of a mouse line contaminated following germ-free derivation.	AUTHORS:Auchtung TA, Holder ME, Gesell JR, Ajami NJ, Duarte RT, Itoh K, Caspi RR, Petrosino JF, Horai R, Zarate-Blades CR, TITLE:Complete Genome Sequence of Turicibacter sp. Strain H121, Isolated from the Feces of a Contaminated Germ-Free Mouse., JOURNAL:Genome Announc 4:e00114-16 (2016)
1577684	Candidatus Nanopusillus acidilobi	Archaea; Nanoarchaeota; Nanoarchaeales; Nanopusillaceae				AUTHORS:Wurch L, Giannone RJ, Belisle BS, Swift C, Utturkar S, Hettich RL, Reysenbach AL, Podar M, TITLE:Genomics-informed isolation and characterization of a symbiotic Nanoarchaeota system from a terrestrial geothermal environment., JOURNAL:Nat Commun 7:12115 (2016)
1785995	Gemella sp. oral taxon 928	Bacteria; Firmicutes; Bacilli; Bacillales; Bacillales Family XI. Incertae Sedis; Gemella; unclassified Gemella				
981386	Brucella vulpis F60	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella			Isolated in Austria from mandibular lymph nodes of two red foxes (Vulpes vulpes).	AUTHORS:Scholz HC, Revilla-Fernandez S, Al Dahouk S, Hammerl JA, Zygmunt MS, Cloeckaert A, Koylass M, Whatmore AM, Blom J, Vergnaud G, et al., TITLE:Brucella vulpis sp. nov., isolated from mandibular lymph nodes of red foxes (Vulpes vulpes)., JOURNAL:Int J Syst Evol Microbiol 66:2090-8 (2016)
1619313	Erwinia gerundensis	Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Erwiniaceae; Erwinia			Isolated from pome fruit trees.	AUTHORS:Rezzonico F, Smits THM, Born Y, Blom J, Frey JE, Goesmann A, Cleenwerck I, de Vos P, Bonaterra A, Duffy B, Montesinos E, TITLE:Erwinia gerundensis sp. nov., a cosmopolitan epiphyte originally isolated from pome fruit trees., JOURNAL:Int J Syst Evol Microbiol 66:1583-1592 (2016)
1768108	Deinococcus actinosclerus BM2	Bacteria; Deinococcus-Thermus; Deinococci; Deinococcales; Deinococcaceae; Deinococcus			Isolated from a soil sample collected in South Korea.	AUTHORS:Kim MK, Kang MS, Lee do H, Joo ES, Kim EB, Jeon SH, Jung HY, Srinivasan S, TITLE:Complete genome sequence of Deinococcus actinosclerus BM2(T), a bacterium with Gamma-radiation resistance isolated from soil in South Korea., JOURNAL:J Biotechnol 224:53-4 (2016)
673	Grimontia hollisae ATCC 33564	Bacteria; Proteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Grimontia				
1604004	Halanaeroarchaeum sulfurireducens M27-SA2	Archaea; Euryarchaeota; Stenosarchaea group; Halobacteria; Halobacteriales; Halobacteriaceae; Halanaeroarchaeum			Isolated from the deep-sea salt-saturated anoxic lake Medee.	AUTHORS:Messina E, Sorokin DY, Kublanov IV, Toshchakov S, Lopatina A, Arcadi E, Smedile F, La Spada G, La Cono V, Yakimov MM, TITLE:Complete genome sequence of 'Halanaeroarchaeum sulfurireducens' M27-SA2, a sulfur-reducing and acetate-oxidizing haloarchaeon from the deep-sea hypersaline anoxic lake Medee., JOURNAL:Stand Genomic Sci 11:35 (2016)
87541	Aerococcus christensenii CCUG28831	Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus			Isolated from human vagina.	AUTHORS:Carkaci D, Dargis R, Nielsen XC, Skovgaard O, Fuursted K, Christensen JJ, TITLE:Complete Genome Sequences of Aerococcus christensenii CCUG 28831T, Aerococcus sanguinicola CCUG 43001T, Aerococcus urinae CCUG 36881T, Aerococcus urinaeequi CCUG 28094T, Aerococcus urinaehominis CCUG 42038 BT, and Aerococcus viridans CCUG 4311T., JOURNAL:Genome Announc 4:e00302-16 (2016)
1514105	Erysipelothrix larvae LV19 (Erysipelothrix sp. LV19)	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Erysipelothrix			Isolated from the larval gut of a rhinoceros beetle, Trypoxylus dichotomus in Korea.	AUTHORS:Lim S, Rhee MS, Chang DH, Kim BC, TITLE:Whole-genome sequence of Erysipelothrix larvae LV19(T) (=KCTC 33523(T)), a useful strain for arsenic detoxification, from the larval gut of the rhinoceros beetle, Trypoxylus dichotomus., JOURNAL:J Biotechnol 223:40-1 (2016)
1792307	Bosea sp. PAMC 26642	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bosea			Isolated from Stereocaulon sp., an Arctic lichen collected from Ny-Alesund, Svalbard, Arctic (78 55' N, 11 56' E).	AUTHORS:Kang S, Han SR, Oh TJ, Park H, TITLE:Complete genome sequence of thiosulfate-oxidizing Bosea sp. strain PAMC26642 isolated from an Arctic lichen., JOURNAL:J Biotechnol 223:38-9 (2016)
1751294	Streptomyces sp. 4F	Bacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces				
1740162	Burkholderia sp. Bp5365 MSMB43	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia				
47885	Pseudomonas oryzihabitans USDA-ARS-USMARC-56511	Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas				
1702221	Faecalibaculum rodentium ALO17	Bacteria; Firmicutes; Erysipelotrichia; Erysipelotrichales; Erysipelotrichaceae; Faecalibaculum			Isolated from the faeces of a 9-month-old female C57BL/6J mouse.	AUTHORS:Lim S, Chang DH, Ahn S, Kim BC, TITLE:Whole genome sequencing of "Faecalibaculum rodentium" ALO17, isolated from C57BL/6J laboratory mouse feces., JOURNAL:Gut Pathog 8:3 (2016)
145458	Rathayibacter toxicus WAC3373	Bacteria; Actinobacteria; Micrococcales; Microbacteriaceae; Rathayibacter				
1377	Aerococcus viridans CCUG4311	Bacteria; Firmicutes; Bacilli; Lactobacillales; Aerococcaceae; Aerococcus			Isolated from air sample.	AUTHORS:Carkaci D, Dargis R, Nielsen XC, Skovgaard O, Fuursted K, Christensen JJ, TITLE:Complete Genome Sequences of Aerococcus christensenii CCUG 28831T, Aerococcus sanguinicola CCUG 43001T, Aerococcus urinae CCUG 36881T, Aerococcus urinaeequi CCUG 28094T, Aerococcus urinaehominis CCUG 42038 BT, and Aerococcus viridans CCUG 4311T., JOURNAL:Genome Announc 4:e00302-16 (2016)
1236179	Janthinobacterium sp. B9-8	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium				
1495144	Methanogenic archaeon ISO4-H5	Archaea; Euryarchaeota; Diaforarchaea group; Thermoplasmata; unclassified Thermoplasmata			Isolated from the ovine rumen.	AUTHORS:Li Y, Leahy SC, Jeyanathan J, Henderson G, Cox F, Altermann E, Kelly WJ, Lambie SC, Janssen PH, Rakonjac J, Attwood GT, TITLE:The complete genome sequence of the methanogenic archaeon ISO4-H5 provides insights into the methylotrophic lifestyle of a ruminal representative of the Methanomassiliicoccales., JOURNAL:Stand Genomic Sci 11:59 (2016)
1223566	Bradyrhizobium sp. CCGE-LA001	Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Bradyrhizobiaceae; Bradyrhizobium; unclassified Bradyrhizobium			Isolated from field-collected P. microcarpus nodules from the town of Oaxtepec, Morelos, Mexico.	AUTHORS:Servin-Garciduenas LE, Rogel MA, Ormeno-Orrillo E, Zayas-Del Moral A, Sanchez F, Martinez-Romero E, TITLE:Complete Genome Sequence of Bradyrhizobium sp. Strain CCGE-LA001, Isolated from Field Nodules of the Enigmatic Wild Bean Phaseolus microcarpus., JOURNAL:Genome Announc 4:e00126-16 (2016)
